Date,Open,High,Low,Close,Adj_Close,Volume
2014/1/23,34.009998,34.43,34.009998,34.145,34.145,1796600.0
2014/1/24,34.025002,34.52,33.889999,34.404999,34.404999,3373400.0
2014/1/27,34.215,34.355,32.560001,33.189999,33.189999,3811400.0
2014/1/28,33.259998,33.465,32.945,33.139999,33.139999,1934800.0
2014/1/29,32.93,33.075001,32.494999,32.575001,32.575001,2725000.0
2014/1/30,32.950001,32.990002,32.52,32.740002,32.740002,1805000.0
2014/1/31,32.355,32.645,32.040001,32.560001,32.560001,3021200.0
2014/2/3,32.645,32.735001,31.52,32.084999,32.084999,4645400.0
2014/2/4,32.014999,33.099998,,32.869999,32.869999,6316800.0
2014/2/5,,33.915001,32.705002,33.264999,33.264999,4014200.0
2014/2/6,33.349998,,33.014999,33.299999,33.299999,2140000.0
2014/2/7,33.424999,33.919998,,33.470001,33.470001,2207200.0
2014/2/10,33.5,33.619999,33.41,33.505001,33.505001,2405600.0
2014/2/11,33.465,33.544998,33.23,33.474998,33.474998,2032400.0
2014/2/12,33.5,33.514999,,33.355,33.355,2028400.0
2014/2/13,33.259998,33.759998,33.125,33.595001,33.595001,2144000.0
2014/2/14,33.689999,34.57,33.400002,,33.764999,4301200.0
2014/2/18,33.830002,33.955002,33.27,33.794998,33.794998,2202200.0
2014/2/19,33.724998,33.990002,33.48,33.509998,33.509998,1438600.0
2014/2/20,33.490002,,33.355,34.049999,34.049999,1509200.0
2014/2/21,34.080002,34.52,34.049999,34.119999,34.119999,1983800.0
2014/2/24,34.105,,34.105,34.450001,34.450001,
2014/2/25,34.380001,,33.865002,,33.93,
2014/2/26,33.939999,34.275002,33.785,33.924999,33.924999,1182600.0
2014/2/27,33.869999,34.244999,33.43,34.115002,34.115002,1906200.0
2014/2/28,34.099998,35.415001,34.080002,34.880001,34.880001,3030800.0
2014/3/3,34.685001,34.794998,34.380001,34.509998,34.509998,2466400.0
2014/3/4,34.744999,35.224998,34.605,35.174999,35.174999,2098200.0
2014/3/5,34.875,36.310001,34.77,36.255001,36.255001,3068000.0
2014/3/6,,37.099998,35.904999,36.150002,36.150002,3792000.0
2014/3/7,36.349998,36.349998,35.855,36.035,,1917200.0
2014/3/10,36.455002,36.674999,36.305,,36.529999,3026600.0
2014/3/11,36.509998,36.830002,36.325001,36.595001,,
2014/3/12,36.470001,36.98,36.27,36.93,36.93,1384200.0
2014/3/13,36.990002,36.990002,,36.0,36.0,1263600.0
2014/3/14,35.935001,36.424999,35.855,36.07,36.07,2092400.0
2014/3/17,36.294998,36.419998,36.035,36.185001,36.185001,1377600.0
2014/3/18,,36.700001,,36.465,36.465,1072800.0
2014/3/19,36.470001,37.305,36.415001,36.965,36.965,2025400.0
2014/3/20,36.91,37.025002,36.27,36.514999,36.514999,1391400.0
2014/3/21,36.810001,36.950001,35.869999,,36.064999,2493000.0
2014/3/24,36.165001,36.334999,35.169998,35.470001,35.470001,
2014/3/25,,36.18,35.514999,36.154999,36.154999,1948600.0
2014/3/26,36.380001,36.865002,36.25,36.57,36.57,2193400.0
2014/3/27,36.389999,36.705002,35.445,35.630001,35.630001,
2014/3/28,35.639999,35.990002,35.145,35.580002,,5048800.0
2014/3/31,,37.810001,36.02,37.084999,,8113400.0
2014/4/1,37.384998,,36.724998,37.110001,37.110001,1500400.0
2014/4/2,37.205002,37.445,36.830002,37.395,37.395,1671800.0
2014/4/3,37.459999,37.665001,37.130001,37.595001,37.595001,2347000.0
2014/4/4,37.695,38.244999,37.044998,,37.125,1496000.0
2014/4/7,37.014999,,36.66,36.849998,,2136800.0
2014/4/8,36.860001,37.369999,36.779999,37.32,37.32,1770200.0
2014/4/9,37.439999,37.595001,37.055,37.494999,37.494999,2708600.0
2014/4/10,37.25,37.73,37.049999,37.25,,2944800.0
2014/4/11,37.084999,37.174999,36.395,36.485001,36.485001,2975200.0
2014/4/14,40.965,42.200001,40.365002,40.5,,14450200.0
2014/4/15,40.66,40.945,,40.360001,40.360001,3955800.0
2014/4/16,40.465,40.615002,39.599998,40.215,40.215,2378800.0
2014/4/17,40.005001,40.845001,39.630001,40.645,40.645,4266800.0
2014/4/21,40.674999,40.830002,38.580002,39.560001,39.560001,
2014/4/22,39.564999,40.185001,39.345001,39.869999,39.869999,2983400.0
2014/4/23,,40.215,39.700001,39.959999,,
2014/4/24,40.200001,40.224998,39.259998,40.134998,,1906000.0
2014/4/25,39.849998,41.0,39.43,40.25,40.25,2736000.0
2014/4/28,40.369999,40.715,40.005001,40.59,40.59,1593200.0
2014/4/29,,40.935001,40.439999,,40.650002,1656200.0
2014/4/30,40.720001,40.915001,40.43,40.735001,40.735001,1919800.0
2014/5/1,40.634998,41.360001,40.599998,41.209999,41.209999,2011200.0
2014/5/2,41.119999,41.275002,40.865002,41.154999,41.154999,1209000.0
2014/5/5,40.865002,41.974998,40.845001,41.959999,41.959999,
2014/5/6,41.455002,41.794998,41.345001,41.630001,41.630001,1350400.0
2014/5/7,41.654999,41.904999,41.349998,41.880001,41.880001,1665800.0
2014/5/8,41.924999,42.360001,41.68,41.939999,41.939999,1549400.0
2014/5/9,,42.75,41.665001,42.695,,1696200.0
2014/5/12,42.799999,43.154999,42.790001,,,1058200.0
2014/5/13,43.16,43.259998,,43.055,43.055,992400.0
2014/5/14,43.055,43.195,42.825001,43.009998,43.009998,941400.0
2014/5/15,,43.294998,42.794998,42.935001,42.935001,2650800.0
2014/5/16,42.924999,43.375,42.830002,43.014999,43.014999,1425600.0
2014/5/19,42.860001,43.314999,,43.240002,,1458400.0
2014/5/20,43.514999,43.514999,42.040001,42.575001,42.575001,3514400.0
2014/5/21,42.900002,43.195,41.970001,42.490002,42.490002,2232800.0
2014/5/22,,42.615002,40.509998,40.700001,40.700001,4418400.0
2014/5/23,,40.93,39.764999,40.384998,40.384998,3789600.0
2014/5/27,40.48,40.650002,39.43,39.75,,3851800.0
2014/5/28,39.924999,,39.485001,40.18,40.18,3211400.0
2014/5/29,40.384998,40.68,40.185001,40.27,40.27,1195400.0
2014/5/30,40.299999,40.994999,40.119999,40.599998,,1848000.0
2014/6/2,40.560001,,39.965,40.330002,40.330002,1788800.0
2014/6/3,40.154999,40.625,40.110001,,40.290001,1069600.0
2014/6/4,40.134998,40.52,40.02,40.240002,40.240002,1104800.0
2014/6/5,40.365002,40.709999,40.0,40.209999,40.209999,1812800.0
2014/6/6,40.375,40.485001,40.115002,40.200001,,
2014/6/9,40.110001,40.439999,,40.404999,40.404999,1200000.0
2014/6/10,40.965,41.145,40.049999,40.355,40.355,1545200.0
2014/6/11,40.740002,41.485001,40.505001,41.255001,41.255001,2568800.0
2014/6/12,41.125,41.244999,39.945,39.945,39.945,3793800.0
2014/6/13,40.035,40.084999,39.075001,39.18,39.18,3080600.0
2014/6/16,39.514999,40.424999,39.060001,39.220001,39.220001,2410400.0
2014/6/17,,41.849998,40.514999,41.029999,41.029999,4244600.0
2014/6/18,41.0,41.474998,40.785,41.450001,41.450001,1496800.0
2014/6/19,41.349998,,41.244999,42.040001,42.040001,
2014/6/20,42.134998,42.665001,41.955002,42.650002,42.650002,3254600.0
2014/6/23,42.544998,43.095001,42.540001,42.825001,42.825001,1752200.0
2014/6/24,42.48,42.939999,42.380001,42.400002,42.400002,1196000.0
2014/6/25,42.5,43.189999,42.235001,42.355,42.355,1340200.0
2014/6/26,,42.970001,42.395,42.955002,42.955002,851000.0
2014/6/27,42.880001,44.095001,42.849998,43.93,43.93,
2014/6/30,43.825001,43.939999,42.860001,42.919998,42.919998,1916400.0
2014/7/1,43.044998,43.625,43.044998,43.57,43.57,1477800.0
2014/7/2,43.525002,43.985001,43.509998,43.880001,43.880001,1140000.0
2014/7/3,43.860001,44.099998,43.75,44.044998,44.044998,1316800.0
2014/7/7,43.735001,43.895,43.514999,43.715,43.715,881200.0
2014/7/8,43.540001,43.689999,43.334999,43.470001,43.470001,1008800.0
2014/7/9,43.555,43.959999,43.48,43.945,43.945,730000.0
2014/7/10,43.535,44.119999,43.380001,44.075001,,836800.0
2014/7/11,43.945,44.205002,43.509998,43.970001,43.970001,1123200.0
2014/7/14,44.169998,44.169998,43.16,43.395,43.395,1848200.0
2014/7/15,43.494999,43.860001,43.285,43.77,43.77,1990000.0
2014/7/16,43.785,43.865002,43.119999,43.200001,43.200001,1379000.0
2014/7/17,43.005001,43.549999,42.494999,42.52,42.52,1833400.0
2014/7/18,42.724998,43.055,,42.665001,42.665001,3925600.0
2014/7/21,42.57,42.845001,42.025002,42.66,42.66,
2014/7/22,42.855,43.119999,42.645,42.849998,42.849998,1585800.0
2014/7/23,43.0,43.205002,42.689999,42.77,42.77,1135400.0
2014/7/24,43.014999,43.060001,,42.584999,42.584999,4484400.0
2014/7/25,42.505001,42.720001,42.34,42.5,42.5,2667200.0
2014/7/28,42.695,42.775002,42.345001,42.450001,,3523200.0
2014/7/29,42.59,42.59,42.174999,42.220001,42.220001,2182600.0
2014/7/30,45.5,47.25,45.259998,46.439999,,11365000.0
2014/7/31,46.064999,46.25,45.105,45.125,45.125,4577000.0
2014/8/1,45.099998,46.029999,44.709999,45.985001,45.985001,3799800.0
2014/8/4,46.0,46.77,45.805,46.700001,,2155600.0
2014/8/5,46.764999,47.389999,46.599998,46.904999,46.904999,
2014/8/6,46.494999,,46.389999,47.505001,47.505001,2416200.0
2014/8/7,47.630001,47.755001,47.009998,47.185001,,2302200.0
2014/8/8,47.16,47.459999,46.970001,47.355,47.355,1305800.0
2014/8/11,47.450001,47.724998,47.18,47.25,,1027400.0
2014/8/12,47.310001,,47.16,47.494999,47.494999,1473200.0
2014/8/13,47.560001,48.369999,47.505001,47.939999,47.939999,1697800.0
2014/8/14,48.084999,,47.73,47.845001,47.845001,1716000.0
2014/8/15,47.945,48.630001,47.84,48.290001,48.290001,1581200.0
2014/8/18,,,48.459999,48.945,48.945,1626000.0
2014/8/19,48.900002,49.009998,48.535,48.985001,48.985001,1161800.0
2014/8/20,48.790001,,48.32,48.785,48.785,1785600.0
2014/8/21,49.224998,49.470001,49.035,49.349998,49.349998,1896600.0
2014/8/22,49.5,49.555,49.080002,49.205002,49.205002,1298800.0
2014/8/25,49.314999,49.459999,49.049999,49.264999,49.264999,
2014/8/26,49.555,49.674999,49.0,49.400002,49.400002,1517800.0
2014/8/27,49.34,49.395,48.73,48.759998,48.759998,1396400.0
2014/8/28,48.84,49.205002,48.415001,49.130001,49.130001,1239200.0
2014/8/29,49.174999,49.674999,48.91,49.630001,49.630001,1459600.0
2014/9/2,49.68,49.759998,48.419998,48.790001,48.790001,1962400.0
2014/9/3,49.105,49.314999,48.805,48.955002,48.955002,
2014/9/4,49.029999,49.43,48.794998,49.220001,49.220001,1548600.0
2014/9/5,49.145,49.52,49.060001,,49.465,1672800.0
2014/9/8,49.305,49.639999,49.240002,49.455002,49.455002,
2014/9/9,49.404999,49.875,49.189999,49.529999,49.529999,1488000.0
2014/9/10,49.735001,50.369999,49.43,50.255001,50.255001,1562600.0
2014/9/11,50.369999,50.75,50.220001,50.59,50.59,1375400.0
2014/9/12,50.450001,50.494999,49.689999,49.84,49.84,1937600.0
2014/9/15,50.014999,50.939999,49.665001,50.695,50.695,
2014/9/16,,50.764999,50.110001,50.5,50.5,1901000.0
2014/9/17,50.549999,51.450001,50.505001,51.23,51.23,1261600.0
2014/9/18,51.240002,51.73,51.07,51.66,51.66,1155000.0
2014/9/19,51.869999,52.330002,51.619999,52.009998,52.009998,
2014/9/22,51.935001,52.345001,51.82,51.994999,,1306800.0
2014/9/23,51.299999,52.07,51.299999,51.595001,51.595001,1317000.0
2014/9/24,51.595001,51.834999,51.310001,51.794998,51.794998,1150200.0
2014/9/25,52.014999,52.07,,51.325001,51.325001,1110600.0
2014/9/26,51.325001,51.5,51.125,51.375,51.375,
2014/9/29,51.095001,51.685001,51.035,,51.584999,1080000.0
2014/9/30,51.73,51.785,51.064999,,51.075001,913600.0
2014/10/1,,51.834999,50.880001,51.695,,1979600.0
2014/10/2,51.630001,52.23,51.424999,52.139999,52.139999,1414000.0
2014/10/3,52.365002,53.244999,52.310001,53.09,53.09,1418000.0
2014/10/6,53.5,54.365002,53.314999,53.455002,53.455002,1723000.0
2014/10/7,53.200001,53.41,52.860001,53.005001,53.005001,1450200.0
2014/10/8,53.174999,53.395,52.830002,53.345001,53.345001,1705200.0
2014/10/9,53.415001,54.025002,52.799999,52.834999,52.834999,
2014/10/10,52.955002,53.724998,52.275002,52.294998,,
2014/10/13,52.380001,52.740002,,51.665001,51.665001,1422200.0
2014/10/14,52.0,52.48,50.915001,51.235001,51.235001,
2014/10/15,50.700001,50.875,49.439999,50.005001,50.005001,2634800.0
2014/10/16,49.09,49.540001,,49.014999,,
2014/10/17,49.400002,50.215,,49.5,49.5,2331200.0
2014/10/20,49.529999,50.959999,49.345001,50.935001,50.935001,1805600.0
2014/10/21,,53.084999,51.134998,52.904999,52.904999,
2014/10/22,53.110001,53.330002,52.195,52.630001,,1669000.0
2014/10/23,52.825001,53.935001,52.220001,52.595001,52.595001,2942400.0
2014/10/24,56.75,,56.610001,,58.380001,5638800.0
2014/10/27,58.279999,58.75,57.779999,58.509998,58.509998,2776600.0
2014/10/28,58.525002,59.419998,58.014999,,59.139999,1997000.0
2014/10/29,59.125,,59.005001,60.0,60.0,2782400.0
2014/10/30,59.814999,60.255001,59.529999,60.139999,,1319600.0
2014/10/31,60.790001,61.0,60.145,60.459999,60.459999,1279600.0
2014/11/3,60.435001,60.514999,59.884998,59.965,59.965,1633000.0
2014/11/4,,60.415001,59.654999,59.889999,59.889999,2156600.0
2014/11/5,60.130001,60.599998,59.445,60.549999,60.549999,1781600.0
2014/11/6,60.360001,61.84,60.290001,,,1587600.0
2014/11/7,61.669998,61.669998,60.965,61.380001,61.380001,2091400.0
2014/11/10,61.380001,,61.365002,62.299999,62.299999,1365000.0
2014/11/11,62.490002,,62.080002,62.395,62.395,846400.0
2014/11/12,62.294998,62.294998,61.220001,61.474998,61.474998,
2014/11/13,61.455002,62.43,61.455002,62.275002,62.275002,1482000.0
2014/11/14,62.09,62.470001,61.630001,62.25,62.25,1572600.0
2014/11/17,62.235001,63.310001,62.174999,63.115002,63.115002,
2014/11/18,63.259998,63.98,63.025002,63.939999,63.939999,970800.0
2014/11/19,63.73,63.740002,62.465,62.794998,62.794998,1522800.0
2014/11/20,62.130001,62.740002,61.450001,62.695,62.695,1098200.0
2014/11/21,63.099998,63.450001,,,61.75,1987000.0
2014/11/24,62.360001,63.985001,,63.759998,63.759998,3073600.0
2014/11/25,63.849998,64.449997,63.66,63.785,63.785,1824000.0
2014/11/26,63.875,64.635002,63.610001,64.580002,64.580002,1333400.0
2014/11/28,64.790001,65.635002,,64.839996,64.839996,615000.0
2014/12/1,,65.535004,64.150002,64.695,64.695,1225000.0
2014/12/2,65.175003,66.300003,64.699997,66.199997,66.199997,1653800.0
2014/12/3,66.324997,66.400002,65.580002,65.730003,,1329200.0
2014/12/4,65.529999,66.0,,65.0,65.0,1650600.0
2014/12/5,65.0,65.059998,64.720001,,64.855003,2541600.0
2014/12/8,65.0,,,66.065002,66.065002,3886000.0
2014/12/9,65.559998,67.0,65.504997,66.739998,66.739998,2779000.0
2014/12/10,66.974998,66.974998,65.055,65.184998,65.184998,1905400.0
2014/12/11,65.525002,66.720001,65.379997,66.035004,66.035004,2520200.0
2014/12/12,65.480003,66.139999,64.404999,64.434998,64.434998,1888400.0
2014/12/15,64.959999,65.044998,63.365002,63.505001,63.505001,
2014/12/16,63.334999,64.285004,62.669998,62.720001,62.720001,2127200.0
2014/12/17,62.98,65.004997,62.810001,64.870003,64.870003,2622000.0
2014/12/18,65.480003,65.714996,64.945,65.699997,65.699997,2588800.0
2014/12/19,66.07,66.875,65.864998,66.605003,66.605003,3030800.0
2014/12/22,66.620003,67.120003,65.75,66.235001,66.235001,1412800.0
2014/12/23,66.625,66.660004,64.224998,64.790001,64.790001,1290000.0
2014/12/24,64.879997,65.779999,,,65.375,495800.0
2014/12/26,,65.620003,64.779999,64.949997,,513400.0
2014/12/29,64.595001,,64.050003,,,
2014/12/30,64.764999,65.345001,64.555,,64.635002,807200.0
2014/12/31,64.845001,65.300003,63.599998,63.689999,,
2015/1/2,64.095001,64.904999,63.305,63.860001,63.860001,1215200.0
2015/1/5,63.299999,64.610001,63.25,63.889999,63.889999,1278600.0
2015/1/6,63.485001,64.410004,62.705002,63.509998,63.509998,1662800.0
2015/1/7,64.099998,,63.634998,65.0,65.0,1550800.0
2015/1/8,65.510002,66.735001,65.279999,66.574997,66.574997,2315200.0
2015/1/9,66.574997,67.0,66.044998,66.580002,,1681600.0
2015/1/12,66.864998,68.139999,66.425003,67.644997,67.644997,2272200.0
2015/1/13,68.169998,68.595001,66.32,66.809998,66.809998,1494400.0
2015/1/14,65.834999,66.529999,,65.834999,65.834999,1560200.0
2015/1/15,66.300003,66.559998,64.235001,,64.294998,2547200.0
2015/1/16,64.184998,64.635002,63.584999,64.580002,,1976400.0
2015/1/20,65.135002,65.940002,64.010002,64.230003,64.230003,1960400.0
2015/1/21,64.199997,64.724998,63.77,64.440002,64.440002,1775800.0
2015/1/22,64.885002,65.440002,,65.169998,65.169998,2319400.0
2015/1/23,65.309998,65.440002,64.75,64.815002,64.815002,1539400.0
2015/1/26,64.75,,64.410004,65.07,65.07,1997400.0
2015/1/27,,65.224998,64.144997,64.690002,64.690002,1091200.0
2015/1/28,64.989998,65.550003,64.375,64.434998,,1258400.0
2015/1/29,64.455002,64.809998,63.904999,64.639999,64.639999,1569000.0
2015/1/30,64.254997,,62.345001,62.674999,62.674999,4162800.0
2015/2/2,62.845001,63.695,62.279999,62.740002,62.740002,3079400.0
2015/2/3,,63.759998,61.985001,,63.5,2812600.0
2015/2/4,64.529999,68.790001,64.260002,67.425003,67.425003,4139800.0
2015/2/5,67.5,68.434998,67.315002,67.415001,,2112200.0
2015/2/6,67.394997,,65.974998,66.309998,66.309998,2610000.0
2015/2/9,66.175003,66.410004,63.855,,64.040001,2187800.0
2015/2/10,65.18,65.550003,64.629997,,65.035004,1790600.0
2015/2/11,,65.93,64.68,65.794998,65.794998,
2015/2/12,66.190002,66.434998,65.279999,66.169998,66.169998,1439000.0
2015/2/13,,67.114998,65.625,67.114998,67.114998,2134800.0
2015/2/17,,67.334999,66.025002,66.519997,66.519997,1324200.0
2015/2/18,66.620003,67.375,66.5,67.110001,67.110001,1858000.0
2015/2/19,67.160004,67.489998,66.754997,66.860001,66.860001,1356600.0
2015/2/20,66.660004,67.309998,65.970001,67.230003,67.230003,1514600.0
2015/2/23,67.230003,67.440002,66.800003,67.125,67.125,
2015/2/24,66.93,,66.669998,66.995003,,1382400.0
2015/2/25,66.830002,67.489998,66.775002,67.025002,67.025002,1344800.0
2015/2/26,67.110001,67.75,66.985001,67.449997,67.449997,
2015/2/27,67.199997,67.580002,66.510002,,66.510002,2338400.0
2015/3/2,66.510002,,66.305,67.925003,67.925003,2345600.0
2015/3/3,67.889999,68.050003,66.879997,67.290001,67.290001,1471400.0
2015/3/4,66.945,68.305,66.775002,67.879997,67.879997,1212600.0
2015/3/5,67.800003,68.474998,67.559998,67.824997,,1358800.0
2015/3/6,,68.0,66.294998,66.5,66.5,
2015/3/9,,67.230003,66.214996,66.949997,66.949997,3828600.0
2015/3/10,66.445,66.940002,66.004997,,66.824997,
2015/3/11,,68.0,,67.355003,67.355003,1896600.0
2015/3/12,67.529999,68.709999,67.364998,68.5,68.5,2336800.0
2015/3/13,68.425003,68.669998,67.195,67.675003,67.675003,
2015/3/16,68.5,74.855003,68.5,74.32,74.32,5910200.0
2015/3/17,,74.379997,73.264999,74.050003,74.050003,2271000.0
2015/3/18,,74.974998,73.775002,74.190002,74.190002,2673800.0
2015/3/19,73.635002,74.660004,73.629997,74.470001,74.470001,1770400.0
2015/3/20,74.894997,75.205002,73.355003,73.385002,73.385002,3527800.0
2015/3/23,73.455002,73.760002,72.875,73.050003,73.050003,
2015/3/24,,73.974998,72.660004,72.900002,72.900002,1647000.0
2015/3/25,73.275002,73.940002,71.035004,71.125,71.125,2589600.0
2015/3/26,70.385002,71.400002,69.065002,70.949997,70.949997,2107000.0
2015/3/27,,72.084999,70.955002,71.839996,71.839996,1474200.0
2015/3/30,72.434998,72.614998,71.945,72.07,72.07,
2015/3/31,71.574997,72.055,71.105003,71.230003,,
2015/4/1,71.029999,71.114998,69.455002,70.349998,70.349998,2012400.0
2015/4/2,70.654999,71.025002,69.945,70.305,70.305,1683000.0
2015/4/6,70.120003,70.315002,69.625,69.925003,69.925003,1789000.0
2015/4/7,69.989998,,69.360001,69.375,,2014800.0
2015/4/8,69.574997,70.279999,69.019997,,69.510002,1993800.0
2015/4/9,69.455002,70.0,68.849998,69.684998,69.684998,1604600.0
2015/4/10,70.0,71.0,69.68,70.839996,70.839996,2083400.0
2015/4/13,70.995003,72.934998,70.894997,71.550003,71.550003,1850600.0
2015/4/14,71.504997,71.824997,70.644997,71.375,71.375,1247400.0
2015/4/15,71.5,71.5,70.419998,70.639999,70.639999,1404600.0
2015/4/16,70.510002,71.135002,70.379997,70.864998,,919000.0
2015/4/17,70.389999,70.565002,69.510002,69.970001,69.970001,1322000.0
2015/4/20,70.535004,,70.18,70.639999,70.639999,1439800.0
2015/4/21,,71.0,70.135002,70.239998,70.239998,1752400.0
2015/4/22,70.495003,70.75,69.805,70.434998,70.434998,1186400.0
2015/4/23,70.375,71.605003,,70.959999,,2209800.0
2015/4/24,72.184998,72.214996,,69.165001,69.165001,4606400.0
2015/4/27,69.610001,69.709999,65.264999,,65.485001,2834000.0
2015/4/28,65.455002,,64.125,,64.949997,3504400.0
2015/4/29,64.875,65.489998,64.5,64.980003,64.980003,2316600.0
2015/4/30,64.769997,65.485001,63.044998,63.325001,63.325001,2477200.0
2015/5/1,63.560001,64.540001,,63.595001,63.595001,3544400.0
2015/5/4,63.82,64.669998,63.785,,63.875,2168000.0
2015/5/5,63.439999,64.239998,61.375,61.93,,3100400.0
2015/5/6,61.93,62.985001,61.685001,62.195,62.195,
2015/5/7,62.369999,62.93,61.880001,61.974998,61.974998,2473800.0
2015/5/8,62.380001,63.32,62.134998,63.200001,63.200001,3773000.0
2015/5/11,,64.214996,63.0,63.535,63.535,3251600.0
2015/5/12,65.550003,66.849998,65.224998,65.235001,65.235001,4386600.0
2015/5/13,65.5,65.714996,63.945,64.160004,64.160004,3045200.0
2015/5/14,64.535004,65.389999,64.099998,65.279999,65.279999,2203000.0
2015/5/15,65.290001,65.745003,64.75,,65.705002,1749600.0
2015/5/18,65.779999,,,65.860001,65.860001,1319000.0
2015/5/19,65.0,65.644997,62.720001,65.540001,65.540001,3598800.0
2015/5/20,65.714996,67.135002,,66.18,66.18,2228000.0
2015/5/21,65.955002,66.110001,65.144997,65.910004,65.910004,2067400.0
2015/5/22,,66.419998,65.364998,65.440002,65.440002,1169000.0
2015/5/26,65.150002,,63.904999,64.279999,64.279999,1592400.0
2015/5/27,64.410004,65.394997,64.089996,,65.224998,2041800.0
2015/5/28,65.004997,65.724998,,65.324997,65.324997,1980400.0
2015/5/29,65.434998,65.959999,,65.360001,65.360001,2320800.0
2015/6/1,65.389999,66.239998,64.620003,66.095001,66.095001,1948600.0
2015/6/2,65.724998,66.235001,65.209999,65.625,65.625,1740800.0
2015/6/3,65.720001,,65.464996,66.084999,66.084999,1376000.0
2015/6/4,65.529999,65.980003,65.144997,65.800003,65.800003,
2015/6/5,65.614998,,65.18,,66.449997,1376000.0
2015/6/8,66.300003,67.014999,,66.455002,66.455002,2373600.0
2015/6/9,67.114998,67.370003,66.264999,,66.650002,1319400.0
2015/6/10,66.875,67.535004,66.474998,67.349998,67.349998,1141600.0
2015/6/11,67.425003,68.205002,67.18,67.584999,67.584999,1232400.0
2015/6/12,67.269997,67.584999,66.675003,66.790001,66.790001,1519600.0
2015/6/15,66.364998,66.949997,66.0,66.800003,66.800003,1205400.0
2015/6/16,,69.135002,66.580002,68.955002,68.955002,
2015/6/17,68.995003,72.199997,68.0,70.800003,70.800003,5637800.0
2015/6/18,70.824997,73.434998,70.535004,72.550003,72.550003,4615800.0
2015/6/19,72.620003,73.294998,72.190002,73.084999,73.084999,2519000.0
2015/6/22,73.589996,73.650002,71.910004,72.160004,,2857400.0
2015/6/23,72.559998,73.620003,71.940002,72.315002,72.315002,1838400.0
2015/6/24,72.019997,72.555,71.394997,71.43,71.43,1914200.0
2015/6/25,71.809998,73.040001,71.459999,72.305,,
2015/6/26,72.654999,73.324997,72.220001,73.040001,73.040001,2044400.0
2015/6/29,72.224998,73.055,71.084999,71.175003,,
2015/6/30,71.855003,72.025002,70.824997,71.214996,71.214996,1315800.0
2015/7/1,71.754997,71.894997,71.095001,,71.800003,
2015/7/2,72.07,72.275002,70.559998,71.224998,71.224998,1714600.0
2015/7/6,71.974998,73.214996,,72.559998,72.559998,3291600.0
2015/7/7,72.599998,73.82,,73.739998,73.739998,2680600.0
2015/7/8,73.230003,73.705002,,71.510002,71.510002,2228800.0
2015/7/9,72.5,72.995003,72.0,72.535004,72.535004,1804200.0
2015/7/10,73.75,74.224998,72.82,73.580002,73.580002,1746200.0
2015/7/13,75.849998,76.449997,74.910004,,76.055,3199800.0
2015/7/14,76.165001,76.625,,76.150002,76.150002,2112200.0
2015/7/15,,76.845001,,,76.305,2133200.0
2015/7/16,76.614998,77.514999,,77.235001,77.235001,1991800.0
2015/7/17,77.175003,77.480003,76.315002,77.150002,77.150002,1542600.0
2015/7/20,,77.364998,76.839996,77.004997,,1104800.0
2015/7/21,77.025002,78.245003,76.910004,78.029999,,1983200.0
2015/7/22,78.199997,78.805,77.639999,78.360001,78.360001,1529200.0
2015/7/23,78.625,78.775002,77.745003,78.125,78.125,1414600.0
2015/7/24,78.055,78.709999,77.349998,77.550003,77.550003,1382000.0
2015/7/27,77.25,77.375,75.949997,76.360001,76.360001,2717200.0
2015/7/28,76.980003,77.900002,76.004997,77.900002,77.900002,3625800.0
2015/7/29,77.425003,79.5,75.300003,76.879997,76.879997,3893000.0
2015/7/30,76.794998,77.5,76.260002,,76.550003,2378800.0
2015/7/31,77.160004,77.324997,76.014999,76.080002,76.080002,1532800.0
2015/8/3,76.125,76.699997,74.754997,75.544998,75.544998,2176600.0
2015/8/4,75.660004,75.900002,74.605003,74.684998,74.684998,1804400.0
2015/8/5,74.75,75.404999,,75.059998,75.059998,1950200.0
2015/8/6,75.014999,75.955002,71.809998,,72.139999,2918000.0
2015/8/7,72.195,72.589996,71.004997,71.959999,71.959999,1907200.0
2015/8/10,72.485001,,72.07,72.25,72.25,1271800.0
2015/8/11,71.790001,72.445,71.455002,71.904999,71.904999,1461200.0
2015/8/12,71.610001,72.449997,70.57,,72.059998,2012000.0
2015/8/13,71.904999,,71.334999,72.199997,72.199997,1441800.0
2015/8/14,72.065002,72.514999,,,71.650002,1399600.0
2015/8/17,71.360001,72.489998,,72.385002,72.385002,1444600.0
2015/8/18,72.135002,73.690002,71.739998,72.635002,72.635002,
2015/8/19,72.089996,73.345001,,72.934998,72.934998,1733000.0
2015/8/20,72.095001,72.485001,,71.449997,71.449997,2004800.0
2015/8/21,70.925003,71.095001,69.904999,69.934998,69.934998,2851600.0
2015/8/24,66.510002,67.199997,62.529999,66.964996,66.964996,3984000.0
2015/8/25,,,67.875,67.875,67.875,2856400.0
2015/8/26,69.099998,70.224998,67.449997,70.074997,70.074997,2532600.0
2015/8/27,70.324997,73.105003,70.260002,72.794998,72.794998,3192000.0
2015/8/28,72.550003,73.43,71.095001,72.349998,72.349998,3108600.0
2015/8/31,72.190002,73.080002,,,70.440002,2019000.0
2015/9/1,68.900002,69.445,67.150002,67.735001,67.735001,3484000.0
2015/9/2,68.684998,69.529999,67.855003,69.514999,69.514999,2184000.0
